204.0,41.0,23.0,30.0
186.83661296007423,53.462791682188254,23.36262841945116,29.31557416736177
195.00468605661212,39.46975466639684,19.587014796260636,32.723240911346956
197.0511748643153,38.26826580510945,17.27234080405375,33.31360002067862
198.44935447413417,39.06377152598145,15.739006868229495,33.14108542608732
198.73295110127503,40.60079512451193,14.515634841498247,33.1631688385387
198.4207676505593,43.569192433864316,14.80029636511254,32.81315762895258
196.36015431991942,47.904366545847104,14.962455204889634,32.39745570625654
193.49055352245438,52.88779109793796,15.41018293431068,32.86519408071251
192.3529204587189,56.74340846466015,16.495606122404823,32.005258633156814
191.40315446473056,63.47500000738706,17.60480138228549,31.6944603056986
189.29259323803814,67.82895118341446,18.414197599326926,31.870145790863027
187.37280356385918,74.35858446243468,19.64562288922844,32.21583795779818
184.94747851117842,80.0028637488581,21.660368634772453,31.34991637073013
186.08108537047764,83.48839255778613,21.677424725896905,31.619240470555987
186.40358940592427,87.40821119272819,21.8620850576755,31.25414772581833
187.62205713594471,90.56575468519081,21.680416979302635,31.06935601753495
188.6028992944231,95.74959590954991,21.94262868895718,31.305288375945647
188.19601802996925,98.13261388936708,21.760710230029957,31.457823411642117
188.8825036396557,98.92821294827775,21.55121261676667,31.555882319539467
190.08767934824843,99.25653080955631,21.374313758098694,31.22844901054132
188.70548915221352,97.69255904039889,21.28300033302988,30.770265267667178
188.4106887975961,93.3840049673633,21.240201364034426,30.39524313419736
187.50791119628715,85.92144147806003,21.1227691055622,29.752044116404967
184.09165133683248,79.22138614421593,22.488708910378556,28.573269705662984
180.5812307944833,67.02096683631478,23.327740569722884,28.349552733696733
174.43371045997984,54.24855095543252,23.91273447054134,28.297731510842116
173.56812272449218,53.97927967114218,23.912736187778254,28.29772996101841
160.60789851337734,36.4882480871222,24.5363134247052,27.162933693023206
157.7201532609434,33.09589726462242,24.536518685585055,27.16280905933624
154.7898677954283,30.221200832204424,24.536626474220213,27.162789864388298
152.92675987349156,28.630854702095647,24.536684176003877,27.162859070101465
152.5477122815916,26.32375665006507,24.536681889997137,27.162890821745616
152.43401510838467,24.03927625310463,24.536647859736345,27.162944354771724
151.38106073366055,22.37097003718469,24.53664368537173,27.1629588671475
152.68788030758793,20.60238567416431,24.536636262828196,27.162993661074605
152.55605445557543,21.376513898258864,24.536343817835895,27.16335600637305
153.01237703372476,21.482285615013236,24.53636742612841,27.16336571433903
154.0020601696762,20.090700811692578,24.536434333127218,27.163335533840456
156.26683029657156,20.199954088142285,24.536444154867503,27.163376042026737
155.62062679646803,21.45648226284178,24.536480239661675,27.163331863419373
155.64258798749665,23.078485744468217,24.536482569249074,27.163331057087884
155.63568745014624,23.75709557717701,24.536484336082044,27.163330730087353
154.50174014791477,24.726617191359736,24.536487533531986,27.163248530774638
153.19859742956194,23.708272444209022,24.536498842277442,27.16323920686928
154.17092542815072,22.999685465226495,24.536775663512675,27.163030924538923
154.02491447002018,22.90839919756797,24.53680244184385,27.163008177062927
155.37591422607565,22.563453043704726,24.537465874526635,27.162483075846236
155.88646058768214,22.230862249150444,24.53751575328049,27.16246729251828
156.83388805666027,21.77691022062959,24.537622172440912,27.162385662304132
157.52832364262702,21.864317179139395,24.53997300062953,27.1604570291123
158.63863258801504,21.68992814282093,24.545175889653894,27.155304837037853
159.58879376066193,21.148479419610695,24.5495587111768,27.150489637927624
160.08387840009587,20.199589777369727,24.552413423893686,27.14805746897175
160.05220656168603,19.36183996521899,24.564644553196562,27.137083604465545
162.01042142177533,18.48968849578337,24.56540490793863,27.136392618242184
162.12609859933283,22.33845068652058,24.649048374869892,27.05181951545428
162.4621814049482,22.950411416280506,24.649642892614068,27.051350743197922
162.66558187891542,23.50323043752947,24.654426232561466,27.0478090198986
164.19349378154484,23.881109518802,24.654672993480016,27.04763885240588
162.82891333246405,23.573711922494212,24.654796845209084,27.04747259968988
162.88816059967962,23.41787765843746,24.655477864099808,27.046839581468166
162.90351131058642,22.615405661713304,24.655533098366696,27.04679571519053
162.41610774945332,22.179440349916803,24.65628499001539,27.04618663970592
162.5075741163338,22.68066468626604,24.67494769676132,27.028293449871825
163.47913020894106,22.46560841593684,24.678881910663318,27.02531962506888
164.0945258617276,22.981729906650436,24.679382972071775,27.024765214617947
164.57174951568174,23.244523171469524,24.682392133699302,27.02260742309699
165.90277442944634,22.28608912562084,24.685110763582827,27.020653822327613
167.9128268200604,20.983392174055332,24.70000296874386,27.007963771601208
207.2190970815663,13.722944836791541,24.731734296318017,26.732501291282603
231.1546004998676,30.55350073881231,21.906328350828677,29.962319663022313
255.95493985557107,48.6286728862796,23.615883709245935,29.367807277267424
247.62958335951106,79.35492888999642,22.2529362704578,30.009056713925585
248.27579498746718,80.66170838661625,22.225365657558555,30.016965311017955
247.73328277248294,78.86636335690127,22.063160630625475,30.069058025095735
247.55391625613288,76.5554597732447,22.04776210299998,30.067709121699632
247.1746801056129,71.74739319823813,21.821367904139073,30.23031672849989
248.04614305795462,71.5252184087196,21.80862619688148,30.233296684591192
251.2263061553326,68.82045011275335,21.349216101673882,30.393939538730717
250.65236047664794,68.6495493778836,21.330002976392475,30.40049754495397
247.4298113390746,72.0484023765064,21.08983809464825,30.316395997934205
249.42616721479615,70.87459306617319,21.086585857823078,30.31738857528093
249.76110141485069,72.55343325940427,21.066828358116098,30.336379264639675
