1
285.8659,244.7485,43.5841,60.5209
285.5899,246.5061,43.7713,58.5080
285.1871,251.6038,46.7696,49.5708
286.4718,251.6095,44.5962,49.0991
285.4406,256.5314,45.6390,47.8525
284.6694,257.0067,45.5926,49.5148
285.3902,259.0477,45.6073,45.9064
281.7986,258.2498,50.7001,48.0355
282.2337,254.4803,47.8917,55.1374
280.2018,263.5446,44.1825,47.4972
279.4841,260.6041,40.9504,54.9867
270.1546,262.5051,54.4013,51.3590
280.5095,262.8447,43.4276,55.4326
277.6361,265.9827,45.0601,53.2042
277.8442,263.3235,45.1566,54.6947
276.4380,266.3670,48.6104,50.7082
278.0760,266.6339,45.5969,53.7570
275.5902,269.3538,47.6126,49.7533
277.9638,270.6700,46.2565,51.8223
279.5804,268.6395,45.4829,54.4410
278.6938,265.5082,46.3399,56.3001
276.5265,266.4090,47.4416,51.0494
275.6146,270.6022,48.3454,46.7458
278.3638,265.1659,45.9776,53.2677
276.5301,266.2376,44.4939,51.5399
278.8132,269.5977,44.9940,51.2633
275.3388,268.8852,47.9498,46.8149
274.1931,272.0047,50.4444,49.4255
276.2080,268.2062,49.1739,54.8007
273.6251,268.5206,48.5466,54.6182
274.6428,275.2056,49.5997,47.3913
273.7498,275.4318,46.9405,46.1097
273.9755,273.3816,45.3991,46.4018
269.2131,275.0053,51.8865,51.9204
273.1201,273.9532,47.8765,44.9750
275.7358,276.7098,45.1201,54.9986
275.5375,277.6866,47.4262,45.9064
274.6339,275.8504,47.2809,42.9156
272.4740,274.2844,46.8887,47.3469
277.6887,275.2810,44.5796,46.2147
278.3992,276.1974,44.8310,39.0046
274.9478,273.6748,45.5460,46.7497
275.8713,269.6759,46.4462,54.4340
272.6479,268.5948,48.6295,55.1393
275.0374,268.0294,47.2244,53.7850
271.0756,266.9368,50.2151,53.6982
271.4496,265.0692,50.1366,59.0597
268.5095,262.1824,53.0676,60.1457
270.5769,267.0538,45.8615,54.1286
268.9700,268.7480,47.5421,49.6082
269.3395,267.4436,46.3279,50.4196
269.3214,269.1896,42.8684,48.3204
269.4106,267.4621,46.0917,56.6950
