686.0000,107.0000,200.0000,160.0000
682.8035,110.6275,203.1282,165.7258
684.5005,114.3928,206.3985,158.1968
680.8514,117.8039,202.0338,159.3853
683.1066,115.4757,196.9960,166.6553
685.3134,114.9170,199.2248,164.8616
682.1293,116.7405,201.0610,167.5156
675.7296,120.6993,202.9121,163.7469
663.7043,118.9487,211.7286,174.0347
660.9155,125.7127,197.5615,168.8603
657.7247,130.8494,196.7355,170.3721
655.1685,134.5172,183.9660,165.4718
653.2616,142.2601,183.2411,161.6763
647.2945,151.6167,186.0483,161.5766
649.2263,152.8593,181.4708,166.6490
648.9348,155.9697,176.8664,173.9771
648.7989,158.7342,175.6904,178.1012
652.2805,162.7074,172.7865,175.4681
649.5785,166.7278,174.3127,181.0469
645.8996,171.1852,178.1715,185.8591
643.0029,167.9371,182.4834,188.5497
642.7072,175.6819,180.8866,183.6113
639.9952,172.9896,182.4075,191.3045
633.5613,180.5599,183.3998,183.7999
629.5385,188.4435,185.6519,183.0386
627.7531,197.7005,182.8401,169.7207
623.3519,201.3867,193.0772,176.2029
630.9407,207.1847,180.8903,173.3181
640.7092,208.0435,171.7170,167.5456
638.3777,212.2184,175.6700,166.5256
640.1447,216.8943,172.4765,162.0256
642.0823,216.1271,171.5172,162.5715
642.5835,224.1042,176.7181,165.6477
641.8068,223.7802,183.6689,171.0068
647.7261,226.9315,175.0204,171.0319
650.7893,225.2585,175.6567,179.4929
659.2858,234.4284,166.7060,167.1067
659.2399,240.2453,167.1092,161.1925
663.2807,239.6295,164.1893,162.4570
659.1342,244.2968,170.4555,164.7181
659.1709,247.6323,170.6586,164.9210
657.3959,250.5999,167.9257,164.9322
654.0933,252.8254,171.6927,164.5749
659.5822,255.5434,164.7448,158.6851
660.3903,254.7860,163.7467,160.1523
654.2207,256.4366,171.7200,163.6973
656.3408,258.4296,172.3941,159.4366
661.0199,258.1826,168.9129,167.7141
666.4036,262.9715,171.7772,162.8227
666.8253,265.0226,175.4169,157.2579
669.1998,268.5853,171.8414,159.7219
672.9149,266.0366,168.0384,166.5162
676.9944,270.4884,168.8079,165.4387
677.0005,274.3555,169.2690,159.6068
678.8231,272.3365,171.0604,165.1960
684.6459,271.4710,167.8535,166.8286
690.3281,268.7088,164.7102,164.8848
695.0514,268.8535,167.0712,155.9817
697.8953,266.7484,173.0614,158.9237
696.1407,267.5102,182.4435,157.0378
703.3749,262.0156,181.3807,165.4334
704.6348,261.8555,170.5412,167.0144
705.0890,260.5903,174.1728,168.7387
702.0816,262.7553,172.6817,167.9780
704.0485,262.3232,167.4217,166.5186
702.8475,263.4363,171.6721,161.3043
699.6091,261.4818,177.7585,167.2665
699.4114,264.8511,172.7498,161.5399
692.7539,258.6719,178.8134,171.5437
690.0168,260.6362,171.1724,171.1724
685.8844,269.3898,165.3585,164.7971
681.6206,274.9813,167.7168,172.0784
676.7457,280.6470,171.4907,177.2414
674.8347,286.5297,167.9098,166.9546
670.0531,290.8988,171.0169,171.1525
665.0726,291.3097,171.7847,175.1951
666.7164,296.4840,171.9413,171.0800
657.4721,298.3356,180.4433,172.9292
653.0963,299.4575,178.6085,179.2165
656.0518,296.7119,175.4655,183.2835
655.9203,303.8142,168.2447,177.1494
656.8899,299.2672,168.4282,175.7579
659.5397,299.9021,169.7748,172.7221
663.0002,299.0970,167.6040,166.0225
667.2201,301.1419,168.9451,164.3040
661.6097,304.0022,171.0488,165.7774
661.4879,297.0039,172.1987,164.9982
658.2706,294.1956,170.0983,173.9707
653.7864,296.9157,174.8464,172.2215
648.8514,298.3197,174.8548,167.7762
648.3900,293.6047,169.8664,174.7258
649.1512,297.0314,166.8372,170.7019
647.5390,294.7403,166.2443,171.0685
644.8995,297.5818,172.6133,164.1581
644.2737,295.3856,170.1278,171.6980
649.3592,299.4345,163.5158,164.0226
646.3788,297.5312,166.6768,163.5117
650.5615,297.0497,166.3895,164.2040
653.5562,298.7578,168.6740,165.7479
655.7941,300.6758,167.3187,159.8689
662.4276,300.5641,169.2490,160.8233
665.3694,301.7442,171.0963,161.8330
667.5277,299.6411,169.4150,169.3012
670.8707,303.8295,164.7841,163.5518
665.6307,306.4436,174.4589,161.5493
669.9138,309.2071,170.5524,158.3388
671.8384,309.3517,169.5795,158.0752
679.0283,303.7949,171.1422,170.1086
686.3031,303.6321,167.3760,166.0700
690.4595,300.5796,164.6718,166.6698
694.4193,293.4606,168.7592,170.0057
695.5076,293.6277,170.0931,165.9670
694.0269,290.8504,171.3645,173.5375
695.2859,286.5700,168.0520,174.2342
695.1933,289.8650,167.1305,160.6845
686.7566,286.5378,169.9177,167.6756
680.0596,287.7044,167.7580,164.7001
679.1698,283.9064,164.6760,170.7661
670.6052,289.3589,173.5791,171.6881
668.6516,291.8611,169.3087,161.9536
665.7404,290.9083,167.4173,164.0466
669.3491,286.6689,167.1746,164.8600
675.9912,283.2152,170.2497,161.7831
683.1412,278.7259,170.9249,167.5761
693.6546,275.0963,176.9895,169.6584
702.0488,263.4902,179.7423,167.0083
713.0574,257.1195,165.1631,167.3951
719.1605,254.1190,162.5375,158.4964
715.6490,250.0201,168.7184,157.9659
713.2556,243.6234,164.0589,160.4644
699.3413,238.8965,169.4209,153.1902
676.7709,236.0108,161.0724,159.6765
647.2589,238.3477,170.2432,148.3933
605.7068,246.1761,174.7221,151.3994
561.2264,259.1895,182.5410,153.8353
528.4051,268.0925,170.0995,161.3456
492.9060,276.5482,179.6115,169.2448
481.0698,282.0607,178.7653,179.0820
474.4444,285.3386,178.3495,177.7388
472.6417,292.8922,179.5014,172.4227
474.5637,290.1644,181.3689,176.8828
486.4746,292.8984,177.9315,168.3495
491.4729,294.2471,173.2678,162.8426
490.0000,288.7588,173.0352,168.8389
492.1331,284.5809,174.7463,170.9032
492.7589,275.6431,169.0538,176.5926
496.5848,271.4167,162.9878,167.7699
487.6866,270.3826,176.7069,169.4068
486.0003,271.7904,169.8669,160.1396
487.5317,269.6910,162.9860,164.4297
490.1398,274.9254,163.7625,156.9251
499.1726,277.8353,169.9458,150.5169
512.6025,277.0980,163.0584,151.5263
520.9528,277.9104,163.7211,153.7742
528.5911,270.5939,162.5937,163.3044
535.9833,269.4610,165.2233,164.1882
541.5045,266.9621,170.4634,168.3391
553.0577,267.3740,167.1301,165.4721
563.5157,265.6889,177.0285,174.4319
584.3292,267.6753,173.4114,162.7247
596.8539,260.0981,175.8871,161.7851
613.4595,255.5049,178.7357,167.7978
636.2952,249.8901,167.7771,161.8196
644.6500,244.6375,165.8313,161.1003
648.2848,242.8024,165.6920,166.1751
651.3293,244.8952,163.5940,160.2153
646.0840,250.3179,163.2303,156.2835
642.0432,255.1510,161.3508,165.0910
637.7720,257.9174,160.2940,157.5009
621.9670,260.7978,165.5963,160.2061
610.4381,265.7527,169.5888,157.1415
597.0480,265.7293,171.7414,160.9750
583.5907,271.8991,176.2304,169.9522
572.1991,279.2665,171.7467,168.8986
569.1306,275.0782,165.3126,169.5232
572.5318,273.7640,172.0471,166.9887
581.5995,272.2342,172.6218,163.2973
589.6333,265.4499,172.4855,156.8689
600.6451,259.4482,175.0401,151.8577
627.0233,246.7551,162.8312,162.3925
643.6634,236.3366,156.2702,147.8377
654.9942,229.8842,163.3183,149.4186
675.1757,220.8395,160.0323,151.9184
694.8833,213.8338,158.8126,149.3622
716.9928,211.3138,151.5926,154.9387
739.8253,218.0876,148.4440,137.2772
741.6429,212.1242,151.7249,136.9907
751.0478,206.2768,157.1678,150.1960
750.5640,204.6258,159.6650,148.4586
746.7845,210.1955,165.5276,146.5011
737.4093,215.5330,164.4159,146.8777
711.1331,220.6256,163.5238,150.6543
686.7015,233.4241,165.7035,141.8958
662.3170,242.7668,162.3648,144.9362
642.9179,247.0040,160.2434,150.0006
630.1299,247.1587,154.2689,161.1559
617.0237,258.7470,154.1898,147.6688
606.0079,266.7690,155.8861,147.7395
598.6631,273.8370,159.0767,141.4857
604.4763,273.9208,153.7213,148.2838
610.3962,277.8808,157.7090,146.1956
622.4748,276.1130,152.7716,148.0429
638.3968,279.2356,145.7061,147.8160
648.0434,283.4423,150.6638,143.9648
658.0475,279.9608,148.3767,145.9669
665.1625,275.8936,155.4816,148.6544
671.7216,273.7945,155.7512,151.6108
674.4525,279.0745,150.6172,146.6904
667.8062,278.7645,158.0423,151.1034
662.6893,276.1760,156.2423,164.5559
658.1896,285.6616,155.9305,150.4799
653.5694,284.2559,153.5542,157.9437
647.6888,287.7250,153.3943,151.9095
639.8018,292.3808,157.6567,152.1666
640.5947,293.1018,152.5913,149.6064
640.9790,294.3401,149.7122,147.0164
639.8281,298.4678,152.7128,143.9661
634.2050,303.2325,157.8035,143.4941
637.2236,303.8411,150.4552,151.5432
635.8102,311.6868,153.0148,148.3584
630.9244,317.9294,155.0197,149.0059
622.7694,320.2883,162.6804,154.4829
619.1629,324.0316,162.5629,154.2109
608.3782,326.2250,170.5461,160.5413
600.1813,329.6537,175.6328,171.0172
592.4105,331.9672,176.1260,176.7867
593.6520,335.3997,166.0595,162.9141
590.1583,336.8989,167.1700,161.1151
590.5242,332.1185,157.1811,160.8856
594.5835,333.3986,155.6499,155.3062
597.7389,329.2535,164.0359,159.9462
606.1376,326.0635,164.4903,158.8491
617.8037,323.1394,161.3088,155.2797
632.2124,323.9994,158.8657,147.8321
651.5304,318.6952,158.7932,149.5514
669.1747,320.1948,162.3695,153.0558
679.5782,324.7099,160.5126,154.9511
687.1045,328.1489,169.3674,156.1002
694.1428,325.1219,169.8032,156.9373
700.2274,327.3588,163.6358,147.4965
702.3777,331.4428,160.6092,145.5991
694.5590,330.9577,164.1405,144.1145
687.9356,332.4449,161.9978,146.8823
679.0586,333.2324,158.2943,148.5222
671.8860,337.6679,155.0094,151.2975
665.3381,341.4260,157.8152,153.8971
655.1863,344.8153,162.9411,158.0985
644.9373,347.0481,167.7892,179.3724
644.1243,357.4837,164.4017,170.1976
643.3959,365.4203,163.2595,170.1037
639.2209,368.9290,173.4245,177.6607
637.1497,370.6989,174.3921,176.9636
636.5469,374.6541,175.4248,168.3696
631.5209,371.6358,177.6926,173.4399
624.3533,374.8537,170.0858,165.2556
619.0344,367.1068,165.9554,166.8890
619.6638,364.2371,155.8586,160.8582
616.9990,360.1441,155.8512,159.8278
617.7596,358.7773,155.2465,156.3324
619.0167,359.8749,155.4463,157.2842
619.8702,356.8167,160.3570,161.3762
625.3073,354.4984,161.3188,166.3767
630.7476,356.1863,159.1455,166.0944
633.2325,360.5971,163.5766,164.5574
637.0996,360.7554,166.4780,165.7222
632.4280,359.0999,177.5392,173.9921
634.2539,359.7382,176.5077,174.3999
635.3433,361.3501,176.6593,173.0298
637.1543,360.3822,171.8241,171.6738
636.4736,357.1232,169.8895,172.9422
632.5453,354.5638,171.9434,171.6976
632.2029,352.2699,171.5271,170.1738
626.6881,351.8636,171.3488,170.9756
626.1672,348.9516,160.7475,170.0512
622.4637,345.4082,163.2930,172.9139
617.4475,346.5246,163.1401,171.2950
620.3259,348.2537,159.5961,159.8016
618.8728,345.9600,163.6244,168.2373
622.3711,347.2245,163.7009,166.5456
622.7344,344.1342,172.6621,176.4663
637.3888,345.2394,170.4111,170.0190
654.2588,342.5084,176.4932,172.9893
674.5502,345.0806,180.0661,164.0352
689.3046,340.7994,180.4895,164.1257
698.3371,334.7935,178.9394,162.2006
706.3400,330.7808,173.0662,153.7900
710.0634,323.4643,172.4348,162.1134
710.8961,323.7412,175.2022,159.9870
717.0460,326.4415,165.1837,150.3957
715.5357,324.4406,170.4435,155.9298
721.6630,320.8688,169.1686,154.6679
728.1528,320.8538,165.2649,154.9836
736.6652,318.6533,168.4559,155.8200
743.9406,322.9107,175.2129,158.0146
751.2744,325.1401,179.8039,154.6545
768.0365,323.6717,182.9848,162.2516
788.1214,322.3692,181.8997,157.9678
809.6860,320.5147,177.3672,160.3196
824.6152,320.3657,183.0026,161.5442
839.7864,321.1910,182.9838,152.0065
851.7755,314.3723,182.4073,155.1557
853.1962,304.9385,182.1570,170.1493
855.3270,299.8643,171.1689,147.0721
856.1777,294.0031,173.2420,145.6552
863.3579,287.4639,168.2070,137.1266
871.9213,284.4938,160.2396,130.4336
868.5176,283.7010,166.1162,123.5380
878.4275,277.9268,163.4582,124.8750
892.7495,277.8092,163.6063,126.6256
899.8376,274.1533,166.5821,130.1271
899.9243,273.6905,166.1326,131.4458
889.6773,275.1611,164.2398,132.9407
