1
383.3199,192.5837,112.3876,163.0415
382.9509,197.9479,114.1822,158.5155
386.7440,217.0067,105.0141,148.7798
377.3604,235.9286,130.5487,153.7527
397.2208,265.7619,126.8567,143.1549
411.8586,273.1499,139.6401,140.6734
469.1072,300.0551,122.1948,123.7349
509.6807,296.5747,94.6760,143.3568
529.3722,287.3030,89.0799,151.5610
523.5619,294.4101,94.4739,136.7903
408.2430,306.5180,83.8244,118.3315
342.8048,291.5859,72.7368,138.1185
275.4322,283.0021,84.0060,138.5080
289.4543,296.3068,96.2170,120.2012
350.7204,284.8402,67.9066,130.5826
388.3391,274.1626,62.5901,142.1380
430.2508,278.7525,84.1489,132.2658
476.4393,286.8174,76.3489,115.1858
502.9703,269.3033,59.5584,120.9580
512.2925,264.1057,55.3914,124.2699
508.1388,279.2900,48.8955,101.1674
502.5049,267.2341,51.0459,109.8031
491.2251,247.4654,58.3964,128.9542
484.0348,258.9164,65.2824,119.0157
477.8095,263.4428,55.2263,108.0905
478.3678,249.4782,44.4628,115.5079
479.4122,243.3241,47.5140,121.4357
481.3979,260.5753,54.2007,108.8790
494.8905,234.2398,48.7220,127.8383
498.7423,227.5950,45.5484,142.4799
492.9457,257.6497,43.0977,110.3359
479.4348,259.4466,54.6256,108.0986
472.7256,236.3656,68.7890,127.6568
463.5181,235.3656,73.4285,126.7662
468.1907,238.3670,68.7715,116.9486
473.0922,231.1448,57.7581,122.7087
487.6481,231.8653,44.2945,127.9034
482.5102,243.2440,49.8648,113.2026
464.4508,238.5276,49.6106,114.0411
457.2484,224.1687,48.2483,132.4478
452.8152,241.0538,55.2800,117.2697
450.2328,252.8450,44.4674,104.2168
449.0795,234.7163,41.9327,120.2199
445.3420,236.8394,42.5562,125.1167
436.9963,262.4484,47.5637,106.3449
430.9852,256.0556,46.8425,119.5502
429.5365,259.7414,44.4398,125.8393
423.5984,288.8528,49.1307,93.9307
423.1314,282.5164,48.3205,110.1908
421.4941,282.3051,47.3233,119.4657
419.2719,306.2765,49.1391,103.4603
450.0462,303.1050,47.9923,102.4839
482.0591,291.8710,42.7159,113.2372
539.1022,312.6912,51.4807,105.9187
573.9296,312.5766,51.0381,95.5106
593.5883,292.4417,43.3358,123.0892
599.8297,296.5820,46.4750,124.2838
612.1544,300.6124,51.4658,107.1268
620.0171,248.7621,46.1138,114.8233
635.0873,179.9789,40.5375,115.7466
637.7197,133.8839,42.6969,108.3145
641.9897,60.6034,43.3490,106.9615
646.1371,26.7631,42.8989,117.5914
660.2957,37.9981,42.5697,97.2926
660.2313,37.1433,49.4411,83.0394
662.6773,16.6494,43.3553,109.4570
662.6755,37.1857,46.1063,98.7082
661.8456,80.9959,53.1715,96.5506
662.2123,80.9220,46.6032,105.9526
668.7925,98.4607,38.1068,105.5589
665.0054,120.4839,46.3276,88.4365
672.4520,138.4900,47.7971,93.6321
683.6777,153.1265,46.0549,86.3624
689.8308,208.5372,54.1240,75.9546
695.0439,231.3394,66.0161,79.9480
705.4794,253.2503,65.0637,85.9172
707.0173,257.6558,79.4709,94.6889
703.0419,274.6852,94.1251,74.3785
649.1480,248.5622,95.3031,102.7231
565.8914,271.5973,110.1395,85.4420
524.1558,250.1718,112.8021,81.5047
494.4630,229.5089,113.8886,92.3392
487.0961,221.9271,128.0341,92.2707
487.5341,222.3999,138.6694,91.5822
515.1041,199.4719,122.5941,104.6486
566.3978,190.5132,112.1006,103.9644
580.2656,177.4370,101.0889,115.8981
581.9599,178.8364,99.3073,106.3904
580.2303,167.2623,101.8559,117.7123
578.0027,170.8099,95.3357,112.9647
571.4308,178.4346,89.1568,104.6817
553.5074,180.8786,89.2938,110.7990
543.4545,180.3708,85.4982,112.4900
534.5109,178.0721,81.3427,120.9352
524.3578,187.0817,92.3300,125.1393
515.4589,205.9500,95.7407,121.5790
510.1215,217.9626,86.0846,127.5695
493.2152,237.0850,84.9938,122.6920
477.2227,246.0657,83.5045,123.3413
